id,id_str,tweet,"label (0:คนปกติ, 1:io)",language,conversation_id,created_at,date,time,timezone,place,replies_count,likes_count,retweets_count,user_id,user_id_str,screen_name,name,link,mentions,hashtags,cashtags,urls,photos,thumbnail,quote_url,video,geo,near,source,time_update,translate,trans_src,trans_dest,keyword
1303925315161350145,1303925315161350145,ส.ส. นี่ตกลงมีหน้าที่ด่ากันในสภา หรือช่วยกันแก้ไขปัญหาของประเทศชาติ ถ้าเอาแค่ด่ากัน ข้อมูลอะไรไม่ต้องมาก เน้นมโน ก็ไม่ต้องจบสูงหรอก ไม่ต้องใส่สูทอะไรด้วย ไปเอาแม่ค้าปากตลาดมาด่ากันก็จบ ค่าจ้างไม่แพงก็ได้ ใครชอบเสพคำด่า คำกระแนะกระแหน่ กัดแรง คาบลูกคาบดอก ก็จะได้ฟินกันด้วย win win,1,th,1303925315161350145,2020-09-10 12:16:35 SE Asia Standard Time,2020-09-10,12:16:35,700,,2,46,78,1022682763470589953,1022682763470589953,aunarisk,𝑨𝒖𝒏𝒂𝒓𝒊𝒔𝒌,https://twitter.com/aunarisk/status/1303925315161350145,,,,,,,,0,,,,1603129122448,,,,ประเทศชาติ
1304347836205727744,1304347836205727744,เวลาประเทศชาติมีภัยพิบัติ มูลนิธิที่เราไว้ใจบริจาคคือ มูลนิธิชัยพัฒนา กับบริจาคโดยตรงให้พี่บิณฑ์ จำได้แม่นเลยตอนซือนามิ ในหลวงพระราชทานเงินช่วยเหลือทันที สี่สิบล้านก่อนใครเพื่อน,1,th,1304347836205727744,2020-09-11 16:15:32 SE Asia Standard Time,2020-09-11,16:15:32,700,,1,132,47,963431373016129537,963431373016129537,hllod5,น้องเฝ้าหน้าจอ🇹🇭🇹🇭🇹🇭,https://twitter.com/hllod5/status/1304347836205727744,,,,,,,,0,,,,1603130404781,,,,ประเทศชาติ
1304809327543201792,1304809327543201792,เด็กๆ นึกว่าม๊อบปลดแอกของเขากำลังสู้กับลุงตู่ ไม่ได้สำเหนียกสักนิดว่ากำลังสู้กับประเทศชาติและประชาชนส่วนใหญ่,1,th,1304809327543201792,2020-09-12 22:49:20 SE Asia Standard Time,2020-09-12,22:49:20,700,,2,194,45,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1304809327543201792,,,,,,,,0,,,,1603130914767,,,,ประเทศชาติ
1304945304190488576,1304945304190488576,ฝากถามด้วยครับ ถ้ามนุษย์ต่างดาวบุกประเทศไทย นายกจะปกป้อง ปชช และประเทศชาติอย่างไร เอาให้ตอบให้ได้เลยนะครับ,1,th,1304945304190488576,2020-09-13 07:49:39 SE Asia Standard Time,2020-09-13,7:49:39,700,,0,1,0,55857071,55857071,issarar,issara r,https://twitter.com/issarar/status/1304945304190488576,,,,,,,https://twitter.com/AmaratJeab/status/1304741120161718272,0,,,,1603130699093,,,,ประเทศชาติ
1305018564206886912,1305018564206886912,"@thanaaer1 @eji6009 สรุปแก้รัฐธรรมนูญเพื่อนักการเมือง ไม่ได้แก้เพื่อประเทศชาติและคนไทย แต่อย่างใด และยังต้องเสียงบประมาณไปอีก 15,000 ล้านบาท",1,th,1304967438245617666,2020-09-13 12:40:46 SE Asia Standard Time,2020-09-13,12:40:46,700,,0,2,1,2356556323,2356556323,Banaranamaprang,ใจเขา ใจเรา,https://twitter.com/Banaranamaprang/status/1305018564206886912,,,,,,,,0,,,,1603129719201,,,,ประเทศชาติ
1308704045780152320,1308704045780152320,24 กันยายน 63 นับถอยหลังผลพวงตราบาปที่ทักษิณทิ้งไว้ให้กับคนไทย ทำความเสียหายให้กับประเทศชาติ อีก 1 คดี 24 ก.ย.ศาลฎีกาฯนัดฟังคำพิพากษาคดีบ้านเอื้ออาทร-ออกหมายจับ'กี้ร์-2 ลูกน้องเสี่ยเปี๋ยง'  https://t.co/202E89fDD6  https://t.co/qBHGkf5Ct3,1,th,1308704045780152320,2020-09-23 16:45:33 SE Asia Standard Time,2020-09-23,16:45:33,700,,2,6,2,2356556323,2356556323,Banaranamaprang,ใจเขา ใจเรา,https://twitter.com/Banaranamaprang/status/1308704045780152320,,,,https://www.isranews.org/article/isranews-news/91508-isranews-364.html,"https://pbs.twimg.com/media/EilwpIzXYAErelY.jpg,https://pbs.twimg.com/media/EilwyOYXsAIrb_O.jpg,https://pbs.twimg.com/media/Eilx2thWsAASEHb.jpg",https://pbs.twimg.com/media/EilwpIzXYAErelY.jpg,,1,,,,1603129711106,,,,ประเทศชาติ
1308986034806550528,1308986034806550528,"แก้ไขก็เพื่อพวกของตนนักการเมืองผลัดกันมามีอำนาจบ้าง แค่นั้นเองแต่คนไทยไม่ได้อะไรเลย จากการแก้ อาจต้องเสียเงินไปอีก 15,000 ล้านบาทในขณะที่ประเทศชาติเผชิญปัญหา เศรษฐกิจและโรคโควิค - 19",1,th,1308986034806550528,2020-09-24 11:26:05 SE Asia Standard Time,2020-09-24,11:26:05,700,,1,3,0,2356556323,2356556323,Banaranamaprang,ใจเขา ใจเรา,https://twitter.com/Banaranamaprang/status/1308986034806550528,,,,,,,https://twitter.com/stampwords/status/1308651794151727104,0,,,,1603129709763,,,,ประเทศชาติ
1310780695963459584,1310780695963459584,ล้มสถาบันต้องใช้มวลชนจึงต้องสร้างมวลชนและทำให้มวลชนรู้สึกเกลียดชังสถาบันและเสื่อมศรัทธาหลักค้ำจุน ประเทศชาติและสถาบัน 1.สร้างเรื่อง ใส่ร้ายทหาร 2.สร้างความเกลียดชัง รัฐบาล 3.สร้างความขัดแย้งใน สังคม 4.สร้างภาพให้มี ชนชั้น 5.สร้างความร้าวฉานใน ครอบครัว 6.บั้นทอนรากฐานด้านวัฒนธรรม  https://t.co/EzDueFuog2,1,th,1310780695963459584,2020-09-29 10:17:25 SE Asia Standard Time,2020-09-29,10:17:25,700,,2,60,19,2356556323,2356556323,Banaranamaprang,ใจเขา ใจเรา,https://twitter.com/Banaranamaprang/status/1310780695963459584,,,,,"https://pbs.twimg.com/media/EjDSd_fWAAI4l_r.jpg,https://pbs.twimg.com/media/EjDSqEFX0AE0eDl.jpg,https://pbs.twimg.com/media/EjDSw1aWsAARUqU.jpg,https://pbs.twimg.com/media/EjDTpUjXYAE6CRp.jpg",https://pbs.twimg.com/media/EjDSd_fWAAI4l_r.jpg,,1,,,,1603129707063,,,,ประเทศชาติ
1315510152984817665,1315510152984817665,วันนี้ฟังยูทูปช่องนึงดีมากเลยค่ะ  เค้ามาสรุปว่าเดือนที่ผ่านมา ประเทศชาติเรามีดราม่าอะไรบ้าง ละเค้าก็สรุปคร่าวๆให้ฟังแบบเข้าใจง่าย  นี่เพิ่งเข้าใจดราม่าเรื่อง ห อ ม จากที่งงอยู่นาน 🤣,0,th,1315510152984817665,2020-10-12 11:30:36 SE Asia Standard Time,2020-10-12,11:30:36,700,,2,4,1,60414724,60414724,auuee,auuee™ 🌈☁️❤️☀️,https://twitter.com/auuee/status/1315510152984817665,,,,,,,,0,,,,1603129454750,,,,ประเทศชาติ
1317311474906222593,1317311474906222593,@Ubolkan1 @konun11937179 อย่าลืมด่าพวกทำประเทศชาติวุ่นวายในอดีต และมาเสี้ยมให้เยาวชนออกหน้า รับกรรมแทนในยุคนี้ด้วยนะ  https://t.co/JnA016jzeM,1,th,1317304811235110912,2020-10-17 10:48:24 SE Asia Standard Time,2020-10-17,10:48:24,700,,0,0,0,1135256517857251328,1135256517857251328,JiangWei_TH,เกียงอุย,https://twitter.com/JiangWei_TH/status/1317311474906222593,,,,,https://pbs.twimg.com/media/EkgHzNdU0AMh63x.jpg,https://pbs.twimg.com/media/EkgHzNdU0AMh63x.jpg,,1,,,,1603044136265,,,,ประเทศชาติ
1317417906100006914,1317417906100006914,ประเทศชาติ ส่วนรวมมาก่อน แทนที่จะโกงกินเยอะๆ ก็เอาแต่น้อยๆ พอดีๆ ให้ประเทศพัฒนาไปได้ ถนนหนทาง เศรษฐกิจ ระบบคมนาคม การจราจร การศึกษา อาหารกลางวันน้องๆ,1,th,1317413056859623424,2020-10-17 17:51:19 SE Asia Standard Time,2020-10-17,17:51:19,700,,2,67,28,103668879,103668879,tin434,เป็นสลิ่ม...ก็ไม่ได้ไปหนักหัวสวะ🍊ว่ะ!!...อิอิ👌😝,https://twitter.com/tin434/status/1317417906100006914,,,,,,,,0,,,,1603044201415,,,,ประเทศชาติ
1318208723488104448,1318208723488104448,ดอยอ่างขาง' ในอดีตเคยเป็นไร่ฝิ่นไกลโพ้น เส้นทางเข้าถึงทุรกันดารยากลำบากแค่ไหน ในหลวง ร.9 ก็ทรงเสด็จไปพลิกฟื้น   จนกลายเป็น 'สถานีเกษตรหลวงอ่างขาง' อันเลื่องชื่อ และทำคุณประโยชน์มากมายให้กับชุมชนและประเทศชาติในหลายด้าน  #อนุชนรักชาติศาสน์กษัตริย์ #ราษฎรไทยใต้ร่มพระบารมี  https://t.co/M4kUsXibUE,1,th,1318208723488104448,2020-10-19 22:13:45 SE Asia Standard Time,2020-10-19,22:13:45,700,,1,17,11,14856102,14856102,FCUKLIBERAL,λευκή σοκολάτα,https://twitter.com/FCUKLIBERAL/status/1318208723488104448,,"อนุชนรักชาติศาสน์กษัตริย์,ราษฎรไทยใต้ร่มพระบารมี",,,"https://pbs.twimg.com/media/Eks31WuU8AAgXmv.jpg,https://pbs.twimg.com/media/Eks31pDUUAA-i6C.jpg,https://pbs.twimg.com/media/Eks31-BU8AAK6xH.jpg,https://pbs.twimg.com/media/Eks32NwUcAU_Z5B.jpg",https://pbs.twimg.com/media/Eks31WuU8AAgXmv.jpg,,1,,,,1603130056890,,,,ประเทศชาติ
826720029139832833,826720029139832833,กองเชียร์ลุงทรัมป์นี่ปชต.มากนะฮะ.. ขู่เผาเมือง เอ้ย เผาหนังสือนักเขียนที่แอนตี้ลุงด้วะ ..ฮ่าๆๆๆๆ มีใครที่ไทยไปเทรนให้ป้ะวะ,1,th,826720029139832833,2017-02-01 16:13:09 SE Asia Standard Time,2017-02-01,16:13:09,700,,0,0,4,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/826720029139832833,,,,,,,,0,,,,1603128604421,,,,เชียร์ลุง
959001289429364736,959001289429364736,พอพวกสื่อกะพวกกระสือทำแบบนี้นะ .. กรูกลับไปเชียร์ลุงตู่กะ คสช. เหมือนเดิมดีก่า ...  https://t.co/AH39FG9oKP,1,th,959001289429364736,2018-02-01 16:51:39 SE Asia Standard Time,2018-02-01,16:51:39,700,,0,1,0,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/959001289429364736,,,,https://twitter.com/KhaosodOnline/status/959000935673376775,,,https://twitter.com/KhaosodOnline/status/959000935673376775,0,,,,1603128374188,,,,เชียร์ลุง
1068753286344335360,1068753286344335360,@Itsara_Th @KobkarnL ทวิตไหนใครด่าแม้ว เชียร์ลุงตู่ พี่กอบจะมาไวมากฮะ 😅,1,th,1068544062146244608,2018-12-01 13:26:54 SE Asia Standard Time,2018-12-01,13:26:54,700,,1,1,0,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1068753286344335360,,,,,,,,0,,,,1603128114601,,,,เชียร์ลุง
1096640222597591045,1096640222597591045,@an_ann9 @youdunnowho ไปไล่ TL แล้วน่าจะฟ้าฮะ เห็นเชียร์ลุงส้มอยู่ ฮรืออออออ,1,th,1096638311114801152,2019-02-16 12:19:38 SE Asia Standard Time,2019-02-16,12:19:38,700,,2,0,0,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1096640222597591045,,,,,,,,0,,,,1603127745102,,,,เชียร์ลุง
1103598726222757889,1103598726222757889,"ลุงปวิณแกเชียร์ลุงแม้วสุดติ่ง .. แต่ลุงแม้วอาจจะอยากบอก .. ""จุ๊ๆ .. มึงพอก่อนเฮอะ"" .. ฮ่าๆๆๆๆๆๆ",1,th,1103598726222757889,2019-03-07 17:10:14 SE Asia Standard Time,2019-03-07,17:10:14,700,,1,2,0,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1103598726222757889,,,,,,,https://twitter.com/TheSmilingHut/status/1103588863459487749,0,,,,1603127726506,,,,เชียร์ลุง
1107562917912666113,1107562917912666113,ไม่เชียร์ส้ม ไม่เชียร์แดง แล้วกรูต้องเชียร์ลุงตู่เหรอวะ .. คิดแบบควายบ้องตื้นจริงๆ  ..,1,th,1107562917912666113,2019-03-18 15:42:31 SE Asia Standard Time,2019-03-18,15:42:31,700,,0,3,2,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1107562917912666113,,,,,,,,0,,,,1603127714104,,,,เชียร์ลุง
1128991116831760384,1128991116831760384,มีสื่อลงในไอจีว่า ประธานฯพาเลซให้สัมภาษณ์ว่าลุงแม้วยังไม่เคยมาคุยอะไรเลย .. ละมีติ่งมารุมเมนท์ด่าสื่อว่า ก็สื่อเขียนกันไปเอง หาเรื่องแต่ลุงแม้ว ฯลฯ .. ฮ่าๆๆๆๆๆ ละแหล่งข่าวที่สื่ออ้างอิงก่อนหน้ามาจากที่ใดไม่พูดซักคำ ตอนนั้นเห็นเชียร์ลุงกันเหยงๆ ไม่เห็นด่าสื่อแฮะ,1,th,1128991116831760384,2019-05-16 18:50:32 SE Asia Standard Time,2019-05-16,18:50:32,700,,0,8,4,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1128991116831760384,,,,,,,,0,,,,1603127665213,,,,เชียร์ลุง
1136135694294736896,1136135694294736896,อื้อหืมมมมมมม ... เชียร์ลุงชวนกันฮะ .. ลุงชวนสู้ๆ .. เช็คชื่อเช็คบัญชีเลยฮะ อย่าให้เคยตัว,1,th,1136135694294736896,2019-06-05 12:00:32 SE Asia Standard Time,2019-06-05,12:00:32,700,,1,27,44,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1136135694294736896,,,,,,,https://twitter.com/kapookdotcom/status/1136135022220435456,0,,,,1603127650321,,,,เชียร์ลุง
1136684966383824896,1136684966383824896,ความแตกต่างระหว่างสองฝั่งของคนเห็นต่าง คนเชียร์ลุงไม่เห็นไปรุมด่าหยายๆบ้าง พอปั่นจั่นโพสเบาๆสะกิดโดนปลายติ่งนิดเดียว ด่าซะนึกว่าไปสะกิดโดนหัวพ่อใคร นี่งัยความแตกต่างระหว่างคนสองขั่ว ลุงน่าจะดีใจนะคนเชียร์ลุงน่ารักกว่าเยอะ,1,th,1136684966383824896,2019-06-07 00:23:09 SE Asia Standard Time,2019-06-07,0:23:09,700,,1,1,0,1099730141654147072,1099730141654147072,007Unbelievable,Unbeliveable,https://twitter.com/007Unbelievable/status/1136684966383824896,,,,,,,https://twitter.com/NationTV22/status/1136480839192027136,0,,,,1603127308711,,,,เชียร์ลุง
1145267952821755904,1145267952821755904,@tigeryellowlive @a_veerayut ปี53 ไม่เหมือนปี62 ถ้างานนี้โผล่มาทำเหมือนเดิม เชียร์ลุงเอาให้สิ้น หนักแผ่นดิน,1,th,1145243656993030144,2019-06-30 16:48:52 SE Asia Standard Time,2019-06-30,16:48:52,700,,0,2,0,1099730141654147072,1099730141654147072,007Unbelievable,Unbeliveable,https://twitter.com/007Unbelievable/status/1145267952821755904,,,,,,,,0,,,,1603127302940,,,,เชียร์ลุง
1157318775273713664,1157318775273713664,อึดอัดอกจะแตกตาย หาทางออกไม่ได้เลยใช้วิธีแบบเดิมๆ ขอให้ได้ระบายโดยไม่คำนึงถึงความเสียหายของประเทศ พอได้ประชาธิปไตยมาก็เป็นซะยังงี้ แล้วจะเรียกร้องหาเพื่อ? ไม่ได้เชียร์ลุงเลือกตั้งที่ผ่านมา พอมีเหตุการแบบนี้ย้อนกลับไปได้จะไปกาให้ลุง อยู่สงบๆมาห้าปี พอปล่อยผีเข้าหน่อยมาหลอนอีกละ☹️,1,th,1157318775273713664,2019-08-02 22:54:32 SE Asia Standard Time,2019-08-02,22:54:32,700,,0,4,2,1099730141654147072,1099730141654147072,007Unbelievable,Unbeliveable,https://twitter.com/007Unbelievable/status/1157318775273713664,,,,,,,https://twitter.com/Sanook/status/1157313904353185792,0,,,,1603127300743,,,,เชียร์ลุง
1175644300673073152,1175644300673073152,"มะกี้ฟังข่าวช่องนึงบอกว่า มงคลกิตติ์ โพสต์เฟซบุ๊กเชียร์ลุงเหลิมให้ลงสมัครผู้ว่าฯกทม. เหตุผลคือ ""อายุ 72 ประสบการณ์เยอะ และไม่กลัวทหาร"" .. ถ้าลงสมัครตนเองจะช่วยหาเสียงให้ ... 😅😂😂😂😂😂",1,th,1175644300673073152,2019-09-22 12:33:38 SE Asia Standard Time,2019-09-22,12:33:38,700,,0,2,0,635328646,635328646,actions34,Kaitox'n wonderful🌏,https://twitter.com/actions34/status/1175644300673073152,,,,,,,,0,,,,1603127603807,,,,เชียร์ลุง
1214143960907567105,1214143960907567105,อยากได้เหรียญเดินเชียร์ลุง เอาตีนตบนปชไปแลกได้มั้ยครับ.?,0,th,1214143960907567105,2020-01-06 18:17:32 SE Asia Standard Time,2020-01-06,18:17:32,700,,1,1,0,148764351,148764351,conandroid,\7\7 บุญเฉิม เกินเยียวยา🍊🍊,https://twitter.com/conandroid/status/1214143960907567105,,,,,,,,0,,,,1603130010976,,,,เชียร์ลุง
1214442310542323712,1214442310542323712,ถ้าสหรัฐรบกับอิหร่าน  ลุงขอเลือกเชียร์ลุงตู่ (ฮา),1,th,1214442310542323712,2020-01-07 14:03:04 SE Asia Standard Time,2020-01-07,14:03:04,700,,6,47,5,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1214442310542323712,,,,,,,,0,,,,1603131019825,,,,เชียร์ลุง
1214507704086958081,1214507704086958081,ไอ้พวกควายแดงส้มเน่า ดิ้นกันจังเลย ทั้งที่พวกมึงมันก็ถ่อยสถุนชั้นต่ำ โชว์ความต่ำมานับไม่ถ้วน ทีงี้ทำมาดัดจริต กูจะอ๊วก #วิ่งไล่ลุง #เดินเชียร์ลุง,1,th,1214507704086958081,2020-01-07 18:22:55 SE Asia Standard Time,2020-01-07,18:22:55,700,,1,0,0,1211969724348678144,1211969724348678144,FutureStupid,\7 Stupid Future For Idiots 🐃🍊🔴,https://twitter.com/FutureStupid/status/1214507704086958081,,"วิ่งไล่ลุง,เดินเชียร์ลุง",,,,,,0,,,,1603130094109,,,,เชียร์ลุง
1214526125969293313,1214526125969293313,"น่าสมเพช.. เวทนา ราคาต่ำ ""สมชัย""ย้ำ ตอกให้เห็น เช่นเห็บหมา เกาะส้มเน่า โคตรขลาดเขลา เบาปัญญา ร่วมไก่กา วิ่งไล่ลุง มุ่งอะไร???!!!  #อดีตกกต. #ปัญญาตีบ #วิ่งไล่ลุง  #ทีมลุงตู่ #วิ่งเชียร์ลุง #รักเธอประเทศไทย🇹🇭",1,th,1214526125969293313,2020-01-07 19:36:07 SE Asia Standard Time,2020-01-07,19:36:07,700,,5,66,13,1135887200,1135887200,Kea_New,K. Sakhulhong,https://twitter.com/Kea_New/status/1214526125969293313,,"อดีตกกต,ปัญญาตีบ,วิ่งไล่ลุง,ทีมลุงตู่,วิ่งเชียร์ลุง,รักเธอประเทศไทย",,,,,,0,,,,1603130885178,,,,เชียร์ลุง
1214626859431813120,1214626859431813120,อยากให้ใน 4 ปี @prayutofficial #Thailand จัดกิจกรรมทุบสถิติโลก Guinness Book World Records #itisthaiculture #Countdown2020 #เดินเชียร์ลุง #1มกราบอกลาถุง #SavetheWorld คนรักลุง จะออกมาเยอะ #อุ่นไอรักคลายความหนาว #USJ #Universalstudios #Disneyland #Disneysea  https://t.co/ddwnhIdfKM,1,th,1214626859431813120,2020-01-08 02:16:24 SE Asia Standard Time,2020-01-08,2:16:24,700,,0,0,0,342081805,342081805,Marylene2489,♔Marylene Ferrari♔,https://twitter.com/Marylene2489/status/1214626859431813120,prayutofficial,"Thailand,itisthaiculture,Countdown2020,เดินเชียร์ลุง,1มกราบอกลาถุง,SavetheWorld,อุ่นไอรักคลายความหนาว,USJ,Universalstudios,Disneyland,Disneysea",,https://www.youtube.com/watch?v=UjGzVJaH5Wo,,,,0,,,,1603131219361,,,,เชียร์ลุง
1214630528126636032,1214630528126636032,ในวาระมงคล @prayutofficial #Thailand จัดกิจกรรม เช่น Bike for KING #itisthaiculture #Countdown2020 #เดินเชียร์ลุง ทุบสถิติโลก Guinness Book #1มกราบอกลาถุง #SavetheWorld Bike for Save The World รณรงค์คนไทยเก็บขยะ #อุ่นไอรักคลายความหนาว #USJ #Universalstudios #Disneyland #Disneysea  https://t.co/K49RMNTED3,1,und,1214630528126636032,2020-01-08 02:30:59 SE Asia Standard Time,2020-01-08,2:30:59,700,,0,0,0,342081805,342081805,Marylene2489,♔Marylene Ferrari♔,https://twitter.com/Marylene2489/status/1214630528126636032,prayutofficial,"Thailand,itisthaiculture,Countdown2020,เดินเชียร์ลุง,1มกราบอกลาถุง,SavetheWorld,อุ่นไอรักคลายความหนาว,USJ,Universalstudios,Disneyland,Disneysea",,,https://pbs.twimg.com/media/ENs8BhdUcAEY8cs.jpg,https://pbs.twimg.com/media/ENs8BhdUcAEY8cs.jpg,,1,,,,1603131219356,,,,เชียร์ลุง
1214837962900299776,1214837962900299776,@Citizen2600 เดินเชียร์ลุง เค้าขออนุญาติเรียบร้อย จัดงานในสวน ประสานจนท.ดูแลความปลอดภัย 11โมงเลิกแยกย้ายกลับบ้าน ...คนเค้าจะลงขันกันเชียร์ลุง มันหนักหัวใครวะ,1,th,1214381996748591111,2020-01-08 16:15:15 SE Asia Standard Time,2020-01-08,16:15:15,700,,0,0,0,17023417,17023417,IOio2008,YahooGoogle,https://twitter.com/IOio2008/status/1214837962900299776,,,,,,,,0,,,,1603130676215,,,,เชียร์ลุง
1215819265984491525,1215819265984491525,Intel Map ทั้ง #เดินเชียร์ลุง และ #วิ่งไล่ลุง  Update 2020-01-11 9: 10 AM Bangkok Time (ICT / GMT +7 hrs)  Agent ท่านใดจะไปร่วมงานก็ขอให้สนุกนะครับ #Ingress  https://t.co/O7iv0UTvpe,1,und,1215819265984491525,2020-01-11 09:14:36 SE Asia Standard Time,2020-01-11,9:14:36,700,,1,0,1,1022682763470589953,1022682763470589953,aunarisk,𝑨𝒖𝒏𝒂𝒓𝒊𝒔𝒌,https://twitter.com/aunarisk/status/1215819265984491525,,"เดินเชียร์ลุง,วิ่งไล่ลุง,Ingress",,,https://pbs.twimg.com/media/EN91LFEVAAE9sWw.jpg,https://pbs.twimg.com/media/EN91LFEVAAE9sWw.jpg,,1,,,,1603129192089,,,,เชียร์ลุง
1216198737208283137,1216198737208283137,การจัดกิจกรรมใดๆที่แสดงออกว่า เป็นการต่อต้านรัฐบาล จะเป็นการละความเชื่อมั่นของปท. ในด้านเสถียรภาพของรัฐบาล  นึกภาพไม่ออกลองดู สภาพฮ่องกงตอนนี้  ไม่ได้บอกว่าไม่ให้ทำ แต่ถ้าทำแล้วก็จงรู้ไว้ว่า คุณนั่นแหละ ที่มีส่วนให้เศรษฐกิจแย่  #เดินเชียร์ลุง #วิ่งไล่ลุง,1,th,1216198737208283137,2020-01-12 10:22:29 SE Asia Standard Time,2020-01-12,10:22:29,700,,18,86,33,108841828,108841828,LastIFound,MR.A,https://twitter.com/LastIFound/status/1216198737208283137,,"เดินเชียร์ลุง,วิ่งไล่ลุง",,,,,,0,,,,1603131198421,,,,เชียร์ลุง
1216199931158921216,1216199931158921216,ความสนุกของเช้านี้คือ ต่างฝ่ายต่างเชียร์งานวิ่งงานเดินของฝั่งตัวเอง และบลัฟฝั่งตรงข้าม ทั้ง #เดินเชียร์ลุง #วิ่งไล่ลุง ^ ^ และความดีงามคือทั้งสองกลุ่มไม่ปลุกระดมไปปะทะกัน,1,th,1216199931158921216,2020-01-12 10:27:14 SE Asia Standard Time,2020-01-12,10:27:14,700,,3,28,23,1022682763470589953,1022682763470589953,aunarisk,𝑨𝒖𝒏𝒂𝒓𝒊𝒔𝒌,https://twitter.com/aunarisk/status/1216199931158921216,,"เดินเชียร์ลุง,วิ่งไล่ลุง",,,,,,0,,,,1603129191792,,,,เชียร์ลุง
1216266941716815874,1216266941716815874,เชียร์ลุง นอนอยู่บ้านอีกแปดล้าน (ฮา),1,th,1216266941716815874,2020-01-12 14:53:30 SE Asia Standard Time,2020-01-12,14:53:30,700,,0,14,2,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1216266941716815874,,,,,,,,0,,,,1603131016448,,,,เชียร์ลุง
1216280934439256064,1216280934439256064,เดินเชียร์ลุงคราวหน้าช่วยคิดหากิจกรรมในที่ชุมนุมให้สร้างสรรค์กว่านี้หน่อย แบบทุบทำลายนู่นนี่นั่น อย่าให้มีเลย ลุงขอ 🙏,1,th,1216280934439256064,2020-01-12 15:49:06 SE Asia Standard Time,2020-01-12,15:49:06,700,,0,10,3,138726107,138726107,korporporsor,หนุมานห้ามทัพ,https://twitter.com/korporporsor/status/1216280934439256064,,,,,,,,0,,,,1603131016391,,,,เชียร์ลุง
1216286002207240192,1216286002207240192,ตลกดีน้องส้มมาดันแท็ก เดินเชียร์ลุงเฉย แท็กตัวเองก็มีไม่ดัน🤣🤣🤣,1,th,1216286002207240192,2020-01-12 16:09:15 SE Asia Standard Time,2020-01-12,16:09:15,700,,0,3,0,963431373016129537,963431373016129537,hllod5,น้องเฝ้าหน้าจอ🇹🇭🇹🇭🇹🇭,https://twitter.com/hllod5/status/1216286002207240192,,,,,,,,0,,,,1603130553379,,,,เชียร์ลุง
1216352803255250944,1216352803255250944,อะไรนะ ไอ้พวกวิ่งไล่ลุง หาว่าเดินเชียร์ลุงมีแต่คนแก่เหรอ ดูหนังหน้าพวกมึงซะบ้าง  https://t.co/b14DW2aXJg,1,th,1216352803255250944,2020-01-12 20:34:41 SE Asia Standard Time,2020-01-12,20:34:41,700,,9,42,11,17023417,17023417,IOio2008,YahooGoogle,https://twitter.com/IOio2008/status/1216352803255250944,,,,,"https://pbs.twimg.com/media/EOFaaEbU0AAm6eT.jpg,https://pbs.twimg.com/media/EOFaajaVUAAIgkH.jpg,https://pbs.twimg.com/media/EOFabHMUwAAmlGG.jpg",https://pbs.twimg.com/media/EOFaaEbU0AAm6eT.jpg,,1,,,,1603130675487,,,,เชียร์ลุง
1216373912323256320,1216373912323256320,คะแนนสุกๆ ไม่ใช่คะแนนดิบๆ คนเชียร์ลุง แต่ไม่ได้ไปที่สวนลุม  https://t.co/WCIQUnl7n8,1,th,1216373912323256320,2020-01-12 21:58:34 SE Asia Standard Time,2020-01-12,21:58:34,700,,0,0,0,17023417,17023417,IOio2008,YahooGoogle,https://twitter.com/IOio2008/status/1216373912323256320,,,,,https://pbs.twimg.com/media/EOFtnuwU4AAJRL8.jpg,https://pbs.twimg.com/media/EOFtnuwU4AAJRL8.jpg,,1,,,,1603130675454,,,,เชียร์ลุง
1216525619359404032,1216525619359404032,"#วิ่งไล่ลุง หรือ #เดินเชียร์ลุง ไม่ว่าจะเป็นฝ่ายไหน ที่ก่อภาพความเกรียดชัง ความรุนแรง มันก็ไม่ดีทั้งนั้นแหละ ในเมื่อทุกคนอยากเห็นการเมืองแบบใหม่ สร้างสรรค์ แต่พฤติกรรมถอยหลังลงคลอง มันก็ไม่ได้เปลี่ยนคำว่า ""การเมืองน้ำเน่า""ได้หรอก",0,th,1216525619359404032,2020-01-13 08:01:24 SE Asia Standard Time,2020-01-13,8:01:24,700,,0,47,34,2456232744,2456232744,Itsara_Th,อิศรา,https://twitter.com/Itsara_Th/status/1216525619359404032,,"วิ่งไล่ลุง,เดินเชียร์ลุง",,,,,,0,,,,1603130815568,,,,เชียร์ลุง
